,filename,chroma_stft,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,tempo,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
57,locked_out_of_heaven,0.346125096,2106.418808,2336.194532,4549.496735,0.08837144300000001,143.5546875,-88.92043304,92.98268127,0.026878422000000003,23.42279625,2.560093403,12.49522972,0.194917724,8.74744606,6.879667282000001,9.883838654,1.746240377,5.582435131,-2.595627546,0.361381561,0.959279001,5.029840946,1.237911344,2.759539843,-4.5950613019999995,2.1527121069999997,2013
58,wake_me_up,0.39757475299999995,2594.329204,2575.059619,5606.671729,0.120811493,123.046875,-44.01773834,76.43019104,-6.761934757000001,17.85148239,7.271138668,10.34664345,-2.2268788809999998,7.212610245,-7.9780063629999995,4.201247215,-3.6527614589999997,1.185943723,1.384839416,-0.6900836229999999,-6.354325771,7.517652512000001,-9.013596535,-1.555954099,-7.559989928999999,-1.6907249690000001,2013
59,blurred_lines,0.424162775,2253.424823,2634.34202,5138.863816,0.081029752,117.45383523,-139.9963531,85.10636902,16.14757538,14.66813278,10.45182514,8.030000687000001,-5.751679897000001,7.479622364,1.595891833,2.8062093260000003,-3.2969844339999996,5.702912331,-0.028885944,1.956991911,0.57971698,6.833080292000001,-7.693927287999999,2.9797253610000003,-1.11357069,1.45635128,2013
60,mirros,0.37191957200000003,2016.9359100000001,2126.721227,4075.4314340000005,0.092592391,151.99908088,-97.74698639,100.766571,-12.92993069,28.05350304,-3.540075779,4.7539453510000005,-3.3329915999999997,8.428535461000001,-2.8507010939999997,4.391964436,0.263922274,3.4585895539999996,-4.303758621,-0.8734973070000001,1.689768076,4.194561958,0.099860065,7.309975624,-0.7880944609999999,3.59832859,2013
61,suit_tie,0.444592029,1851.37858,2272.192349,3895.136629,0.062337102,103.359375,-82.11971283,105.1256104,3.422426462,23.15551186,11.09267712,10.25772476,3.388404369,11.49878979,1.121662736,9.475502967999999,1.091369152,1.094100833,-3.82843852,5.1020560260000005,1.9580959080000002,7.552951813,3.1094031330000003,7.020546436,1.09424293,3.792455435,2013
62,radioactive,0.374486655,1916.8962789999998,2071.736005,3966.9001719999997,0.089133049,135.99917763,-39.52174759,109.39029690000001,-17.84410667,27.58669853,-3.6893703939999996,8.839110374,-7.026537895,11.34770107,-7.354310036,5.614439487,-4.222375393,5.536441326,-2.545262814,5.158204556,-3.6937723160000004,4.449434757,-7.565176964,1.0816444159999998,-3.452635527,1.8250737190000001,2013
63,when_your_man,0.24983662399999998,1559.640801,1862.23313,2905.222419,0.068447778,143.5546875,-197.3469543,124.8722153,-6.461824417000001,4.101834297,0.603528142,-7.655826092000001,-11.21656895,-10.29112053,-13.419408800000001,-3.531647682,-9.83854866,-10.4719944,-9.856716156000001,-7.394246101,-7.812945366,-7.965315819,-10.13435078,-7.66307497,-12.74951267,0.851692855,2013
64,cant_stop,0.384080827,2904.386032,2760.974184,6260.542443,0.12656789599999999,161.49902344,-70.44486237,59.7155571,-2.830106497,19.30138397,-0.637783468,6.395994663,2.83498311,5.125965118,3.5150122639999997,8.199311256,-2.129062414,8.466562271,-4.50996542,7.54039669,-3.925099373,2.382140636,-0.859160721,1.5330331330000002,-4.792734623,3.222597361,2013
65,harlem_shake,0.49988785399999996,2834.5121719999997,2735.113957,6137.859057,0.091982081,135.99917763,-45.34481812,58.30783081,-0.726864576,30.85283089,1.85937655,6.943862915,-5.228413105,5.406374931,-6.040447712000001,5.154144287,-5.000762463,6.344580173,-4.988320827,3.267362356,-5.503032684,0.203386277,-4.115055561,3.799522877,-1.2902209759999999,7.735341549,2013
66,i_knew_trouble,0.373153031,2722.554842,2622.947544,5613.9938170000005,0.127449208,103.359375,-112.0756531,69.11618042,-7.650633812000001,25.49022865,4.674734116000001,3.489299297,9.607242584,2.695303202,4.963780403,3.705467224,-9.956476212,7.086079597,-6.358424187000001,4.204453945,-2.403464079,4.258718967,1.19886446,2.9861340519999997,2.509049654,4.955003262,2013
67,roar,0.39244291200000003,2236.592635,2333.606544,4721.094676,0.08666960300000001,89.10290948,-77.78100586,86.21665192,-11.36326694,29.32767296,1.290908694,8.173754692000001,5.304032803,12.02226925,3.716876507,9.384889603,-3.8437924389999996,4.973797321,-2.023248911,3.4663405419999997,1.54095006,3.0273544789999995,0.814678848,2.8406305310000004,-2.894411564,3.13332653,2013
68,give_me_reason,0.374689341,1772.1158079999998,2094.3917100000003,3659.6658429999998,0.079508657,95.703125,-131.07891850000001,114.91824340000001,-0.134425715,20.20164299,9.704027176,3.938292742,9.694422722,6.189451694,-0.518092573,5.978975296000001,-7.074855803999999,4.289860725,-3.25331378,4.513324261,-2.9568641189999996,-0.045191385,-2.544778585,4.243975638999999,-1.7108134030000002,1.9137872459999998,2013
69,cant_hold,0.393700719,2390.490717,2446.222135,4969.742868,0.102708631,143.5546875,-21.234920499999998,88.86083984,-14.20483303,18.88246346,2.915537596,4.400974274,-4.465188026,7.176466942,-4.937152386,9.175460815,1.3859483,5.009012222,2.50154233,3.5373346810000004,-0.44057294700000005,4.074225903,-5.802502632,3.761915445,-1.910000205,3.44943428,2013
70,stay,0.285427302,1245.778826,1650.449123,2347.171143,0.056360637000000005,112.34714674,-168.873764,160.4117737,3.4515485760000004,7.15485239,4.817398071,-5.490934848999999,3.371400595,-6.002274036,-3.139974356,-3.7341625689999995,-10.72857952,-1.7857394219999998,-9.335251807999999,-0.99173075,-9.869994164,-4.799621105,-9.05964756,-5.907766342,-4.808094978,1.954799294,2013
71,line_cruise,0.38455531,2727.721729,2534.413642,5585.339671,0.14478169300000002,143.5546875,9.431555748,74.91843414,-14.56714058,19.55393982,-2.198185682,9.438642502,-3.557243109,5.736027718,-1.881429553,2.718526602,-3.494167805,4.333263397,-6.481604099,1.002100945,-4.3616166110000005,2.170770168,-5.19492054,-0.46716687100000004,-6.469513892999999,-1.3847953080000002,2013
72,thrift_shop,0.41918814200000004,2720.5746480000003,2524.224181,5530.65852,0.113595763,95.703125,-86.67193604,66.00694275,-7.408448696000001,12.67386436,0.084697574,8.086377144,-4.29709053,4.61208725,-2.2155013080000003,4.837651253,0.662540376,8.235812187,0.594025791,4.636891365,2.307611942,7.768675327,0.10385987199999999,5.608946323,-0.391912699,2.1990163330000003,2013
73,get_lucky,0.428858012,2154.2156440000003,2621.110943,5055.576861,0.075036235,117.45383523,-131.16242979999998,92.16053009,15.99874973,32.03016663,16.98373413,11.60806179,1.40338552,6.444344997000001,0.5421028729999999,5.701191902000001,-1.9632587430000001,3.4688634869999997,-4.303571701,3.393420219,-1.3300181629999999,3.59012866,-2.272607565,5.129025459,-1.283340693,3.8668868539999997,2013
74,talk_dirty,0.467989802,2708.5324010000004,2566.93438,5565.623378,0.12208139300000001,99.38401442,-71.37955475,64.71417999,-14.04574776,16.52636719,0.212357938,1.8449234959999998,-6.1715979579999996,4.951090336,-3.902079821,7.740305424,-4.442751408,2.385056973,-3.22530365,5.9090838429999994,-1.883190155,5.544444561000001,-1.176687002,3.459032297,-2.587786436,1.896809578,2014
75,timber,0.399781644,2746.253248,2592.6142839999998,5738.346455,0.12937944099999998,129.19921875,-28.54057503,65.24177551,-8.300895691000001,16.88443756,0.217108548,6.261910438999999,3.03869319,3.4836320880000002,-1.4639441969999998,5.51050806,-5.627911567999999,4.411659718,-2.4146106240000003,0.419403821,-1.121737838,4.088562489,-2.43540287,1.258596063,-3.6670432089999996,3.298537016,2014
76,problem,0.388518929,2634.023881,2635.073142,5518.798977,0.109608569,103.359375,-70.65019989,70.42900848,-7.309465885,17.58659172,1.889847159,3.06357193,4.636363506,1.7471719980000002,4.803697586,11.07197189,-5.8427457810000005,5.127155781,-3.0092227460000003,5.647312164,2.7000551219999998,4.8543806080000005,-0.821603835,3.46655345,-1.6311966180000002,2.469042301,2014
77,pompeii,0.40486598,2122.287135,2337.164507,4387.01271,0.08800024099999999,129.19921875,-173.2653656,97.06388092,-7.695829868,18.57972145,8.475529671,4.751693249,2.9169795510000003,4.7899718280000005,-7.529537201,5.215583801,1.248882532,3.8456320760000002,4.454997063,1.4988507030000002,-0.614262223,5.413559437000001,-6.352199078,-2.006744385,-0.258209556,-1.92855525,2014
78,monster,0.410606533,2690.3979050000003,2590.437633,5487.956639999999,0.12367388,112.34714674,-33.55351257,75.53076935,-9.273867607,21.47344589,10.50839138,3.752389669,2.3527371880000003,6.584238052000001,0.324389935,6.3327388760000005,-3.6080713269999998,4.037049294,-7.576902866,4.009042263,-5.824052334,3.8028478619999997,-1.044014215,1.847362399,-3.3440506460000003,1.9983557459999999,2014
79,say_something,0.26991736899999996,1413.168932,1659.680054,2648.547132,0.068258791,135.99917763,-229.93515010000002,121.8109512,4.478682995,17.75432205,0.284582138,-0.242036805,-1.5711895230000001,-3.663878202,-7.716550827000001,-0.14181475300000002,-10.357855800000001,-6.453983307000001,-9.668061256,-9.497843742,-10.72344208,-10.35552502,-12.12721729,-7.249885559,-10.46021843,-6.465497494,2014
80,royals,0.415361524,1605.710067,2002.27141,3353.149649,0.055849402,86.1328125,-175.0156708,93.52587891,11.48925018,32.5920105,13.44972992,8.853196144,10.02483559,8.557073593,8.293105125,5.282388687,7.196801662,7.909325599999999,0.880703866,7.380576611,-0.36164546,2.7664782999999997,-0.372600824,5.380619526,1.658880234,6.238759041000001,2014
81,all_about_bass,0.41403693,2164.749707,2284.677277,4566.090329,0.090094484,135.99917763,-63.59123993,96.38729858,-3.710223198,25.40300751,-4.461758614,11.319740300000001,-0.039962564,0.23759304,-0.7191085220000001,6.227446556,0.83062315,4.159898758,0.110945314,4.389208794,-5.373116016,6.1760993,-1.802169561,0.25952032199999997,-4.208198071,0.345697343,2014
82,counting_stars,0.38519272200000004,2282.3613649999998,2502.15944,5038.727804,0.094052299,123.046875,-48.70678711,90.71945953,3.83660388,27.44468307,1.3217091559999998,11.46207619,0.8598367570000001,2.724320173,-6.947309494,6.884717941,-3.9270229339999996,3.7396881580000003,-5.37128973,2.355669737,-0.8232536909999999,-0.35401839,-4.58080101,3.204774857,-3.3182587619999997,2.507995129,2014
83,turn_down,0.523455918,2873.469387,2740.6867469999997,6077.057097999999,0.110607649,99.38401442,-66.84067535,52.15721893,-1.851067662,14.137186999999999,12.84316063,19.67157173,7.09333849,14.15733242,5.042822838,6.5633082389999995,3.539412498,5.948183537,-1.186247349,4.08930397,-1.035426736,2.073038816,-0.5756965279999999,4.824753284,1.5677590369999999,5.158741474,2014
84,all_of_me,0.22758393,1867.741489,2106.471544,3868.203906,0.079487048,123.046875,-150.5090179,104.28297420000001,-4.232304096,8.244835854,-8.921042442000001,-6.451910019,-21.15189552,-9.448851585,-22.9017849,-8.327753067,-10.49168301,-8.681834221,-13.54040909,-7.944834708999999,-7.486449717999999,-2.8890206810000003,-13.35377121,-0.877205968,-0.37448635700000005,-0.7736771109999999,2014
85,fancy,0.438847095,2816.698859,2477.944861,5509.9387,0.145017066,95.703125,-69.59480286,66.99620056,-12.29116344,22.84648895,4.501242638,6.392026901,3.7638700010000004,4.245116234,4.04765749,12.76714134,-0.7649753690000001,10.76172256,1.70294261,5.8515653610000005,-0.20812313300000002,4.755733013,-0.23722674,5.992096901,0.057751805,8.519717216,2014
86,stay_with_me,0.359113365,1296.633532,1785.023314,2614.983852,0.047656198,86.1328125,-128.7833099,138.85186769999999,11.1164465,18.44289398,8.264844894,15.40471745,5.231118679,8.933393478,1.797335744,3.087435007,2.081171513,1.980588913,2.9855267999999997,3.650773048,0.741370678,6.389356136,-7.0916309360000005,3.1500191689999997,-3.300089121,0.48681882,2014
87,rude,0.353808433,2136.0806199999997,2228.8129989999998,4470.80033,0.09304295300000001,143.5546875,-94.97740173,85.2317276,-9.985560417,22.25963783,8.006797791,6.489673138,-3.227882862,6.652606963999999,-6.234297752000001,10.33463383,-7.993886471000001,7.235800266,-3.881770134,0.5765944120000001,-0.720598161,-1.9656385180000002,-7.7003316879999995,4.669593334,-2.230038881,-1.933674932,2014
88,shake_off,0.43054077,2677.971727,2596.323264,5515.145833,0.127990815,161.49902344,-39.85058975,75.37055969,-12.39468765,15.91607094,3.625449896,8.129056931000001,4.466214657,4.884740829,2.263717413,6.299604893,-4.365609169,7.228718757999999,-2.108782768,7.265067577000001,0.376859844,4.47479248,0.957516193,3.510167122,-1.7240384819999999,3.117578745,2014
89,let_her_go,0.327448487,2022.5929260000003,2348.407823,4379.495089999999,0.075987357,151.99908088,-124.2611237,95.97141266,10.39533997,25.08469009,7.307355881,5.054992676,1.012773156,2.040091038,-4.956609726,-1.013375521,-8.852296829,-4.380878448,-5.189396381,-1.674277306,-8.976309776,-3.321600676,-6.148610592000001,0.287104934,-5.001478195,-1.929817915,2014
90,dark_horse,0.42589283,2012.378729,2407.357684,4425.506688,0.06574057900000001,129.19921875,-77.30783081,95.42392731,1.766533256,22.55389786,12.12341881,12.01144505,0.48734358,9.672158241,4.72137022,6.6333103179999995,-2.388725519,8.475990295,1.928928137,9.414761543,2.1432712080000003,4.891946793,0.02091933,-1.3678685430000002,-2.922488928,5.1085371969999995,2014
91,am_i_wrong,0.360090494,2080.2010809999997,2301.946222,4417.695747,0.09195477699999999,117.45383523,-99.68832397,92.87956238,-6.762339115,17.81583786,6.788871765,7.6533017160000005,-3.322148323,6.027314186,-3.9314851760000002,2.444406033,-1.2787489890000001,1.605719209,-4.245770931,1.592654705,-5.469356537,0.167132065,-7.015307902999999,0.265420705,-2.822547674,0.7360213990000001,2014
92,team,0.383706331,2153.887084,2383.350219,4601.889015,0.08617444199999999,99.38401442,-112.80839540000001,86.54917908,9.731276512,24.95757103,0.899935484,9.144292831,-3.181570292,5.9655671120000004,-1.365522146,6.273477077000001,-2.367268085,0.9807196859999999,0.74588573,2.9852287769999997,1.377886295,3.022298813,2.912160397,4.673309326,0.8980258109999999,6.856515408,2014
93,happy,0.37332662899999997,2785.75311,2995.210881,6584.928178,0.112475169,161.49902344,-70.01604462,76.44999695,27.53228951,19.54380417,12.68544579,-0.52318275,-5.194494724,7.098727226,-2.863191843,-1.094247341,-7.8156228070000004,5.059155941,-7.508172035,-0.594362319,-1.079743981,0.877515435,-5.033772469,4.492797375,-1.8704911469999999,5.614442348,2014
94,bad_blood,0.423256189,2351.1036679999997,2618.9197010000003,5277.865345,0.088338029,89.10290948,-134.14176940000002,76.02976227,13.04607391,25.87510109,4.518491745,9.36928463,5.257854462,7.202804565,3.4904057980000003,7.589607716000001,-2.084666491,4.476282597,-1.120596766,5.212758541,-1.6845244169999998,4.633711815,-0.621067584,3.131877184,-1.818594456,2.7248594760000002,2015
95,blank_space,0.384135276,2636.94252,2541.103619,5378.797258,0.123424271,95.703125,-105.0918045,73.40084839,-1.879992485,23.269907,-4.014613628,0.280703425,2.519562244,2.3445773119999997,3.0258638860000002,7.413651943,-6.081943035,3.619978428,-6.11934948,3.9742064480000003,-4.618302345,2.2405729290000003,0.139967322,4.052905083,1.198175907,9.610618591,2015
96,lean_on,0.42240765700000005,2632.104269,2519.292127,5519.631032,0.107970946,129.19921875,-64.10627747,74.52817535,-3.768096685,15.34956074,-0.33609154799999996,21.32670021,4.190694809,11.38110161,7.453541756,9.455169677999999,-4.6978812219999995,-0.36102482700000005,-7.371706962999999,2.761088848,-4.9279003139999995,4.830891132,-0.576340199,2.960881472,-1.4192377330000001,5.163221359,2015
97,shut_up_dance,0.417033672,2750.109187,2603.5077079999996,5755.2650490000005,0.124776634,129.19921875,-4.987126827,69.67144012,-5.045730591,29.46237946,1.027263761,14.34564686,0.605763495,6.962883949,-0.41045379600000004,8.594589232999999,-0.162735179,7.410998821000001,-1.712169766,5.853046893999999,-2.093166351,6.012568951,-2.542783499,6.373315811,0.197088286,1.573979974,2015
98,want_want_me,0.38723945600000004,2822.756297,2717.400934,5984.192688,0.118484425,112.34714674,-50.22783661,66.08806609999999,3.771984577,25.47767639,3.38655138,12.95459843,3.196482182,10.38950157,-0.7406317590000001,8.297952652000001,1.2085820440000001,3.596693993,-0.211422831,6.421469212000001,-2.496037245,3.445155621,-4.668048859,3.0168135169999997,-2.642866373,2.191372395,2015
99,cant_feel_face,0.368631631,2266.694953,2540.635531,5035.395522999999,0.08470096,107.66601562,-68.97363281,90.34984589,16.30821991,20.02217293,5.270300388,10.4837656,2.928057194,10.95053005,-1.716339588,9.594553947,-0.107566766,3.585656404,-3.7228410239999996,6.593834877000001,-1.728948951,5.117324829,-2.018408775,1.700370669,-5.8231782910000005,2.21483922,2015
100,where_you_now,0.349529594,2424.7028219999997,2639.600947,5560.366107,0.077826508,135.99917763,-160.4641418,80.47777557,11.76169682,22.31304359,-0.040210683,0.274202853,0.935951471,7.082479954,1.276112318,10.957419400000001,-3.429630995,1.599737763,-4.670575619,3.4265196319999998,1.361022115,3.2915720939999997,0.667500138,6.401283264,-2.882723808,0.798959553,2015
101,shake_off,0.43054077,2677.971727,2596.323264,5515.145833,0.127990815,161.49902344,-39.85058975,75.37055969,-12.39468765,15.91607094,3.625449896,8.129056931000001,4.466214657,4.884740829,2.263717413,6.299604893,-4.365609169,7.228718757999999,-2.108782768,7.265067577000001,0.376859844,4.47479248,0.957516193,3.510167122,-1.7240384819999999,3.117578745,2015
102,earned_it,0.313545227,1963.98247,2303.312593,4298.827728,0.08174299900000001,123.046875,-178.483429,108.93885039999999,6.099046707,16.48818207,5.352545738,2.085372448,0.133155555,6.977176666,-7.941370964,9.168349266,-2.628827572,3.235387087,-4.612333775,0.9070401790000001,-8.247056961,2.03989768,-0.514907539,4.56341362,-2.6943349839999997,4.7919440269999996,2015
103,cheerleader,0.396015912,1691.827852,2136.776373,3566.337697,0.055949399000000004,117.45383523,-146.33895869999998,114.26253510000001,1.498975039,18.07369041,4.533812046,5.620174408,-0.483979613,7.636908054,-2.8196241860000004,5.436249256,1.501000404,5.460879802999999,-1.83414197,0.217473671,-0.5378568770000001,3.5837173460000002,-2.668246746,1.79982698,-6.433727264,0.28103593,2015
104,thinking_loud,0.327929348,1777.244272,2127.50958,3742.307129,0.070201822,161.49902344,-136.37762450000002,105.26918789999999,10.98148441,32.414814,12.75471497,11.31528187,-3.552467108,5.38462019,-3.92942524,4.321715832,-3.7971665860000003,1.9099674219999998,-5.80186367,-2.15384841,-3.949708223,-0.421757996,-4.495764732,1.476898551,-3.6696438789999997,3.0116407869999997,2015
105,uptown_funk,0.483866155,2723.966519,2547.374448,5515.398204,0.14218477300000001,117.45383523,-75.20462036,70.49770355,-10.44713879,18.5453701,0.451081544,15.42904282,0.17607606899999997,7.280962944,0.11167883099999999,5.690398693,3.914419889,7.49586153,-0.5281665329999999,5.705021857999999,-1.476380825,3.05215621,-3.421949625,2.936843872,-2.8230431080000002,4.742575645,2015
106,see_you_again,0.322419047,1816.2210460000001,2151.712599,3793.603533,0.066019704,161.49902344,-153.4312592,103.1862488,10.57446671,17.28864098,0.43494007,10.68731499,-2.767736673,2.4899179940000002,-2.555553436,1.548696756,-0.22145772,0.299834728,-2.854553938,6.145834446,-0.6421576139999999,3.0593273639999996,-1.526169062,2.630875587,-3.2432901860000003,3.137111664,2015
107,watch_me,0.385961354,2583.290051,2328.354195,4915.976496,0.12655787400000001,143.5546875,-128.1550293,64.9254303,-32.18990707,8.379253387,-10.23941612,-16.8764534,-9.627420425,-13.27268887,-10.93450737,1.253534079,-9.111545563,3.67004323,-4.996569633,-1.0575151440000001,-0.077471688,4.001803398,-4.618650913,7.815054417000001,-0.18038791399999998,2.236715555,2015
108,take_church,0.34663352399999997,1593.952055,1976.814041,3284.8708739999997,0.06671577,129.19921875,-73.85712433,134.0690613,-1.187564731,21.33928871,10.36659718,5.412009239,-6.166954994,6.421768188,-11.49341679,7.754860878,-7.163252354,1.322328806,-0.271474212,-3.945864916,-6.66300869,6.108099937,-11.4577961,-0.7552542090000001,-1.103169322,-0.9252436759999999,2015
109,the_hills,0.38185668,1844.688703,2128.865834,3858.295279,0.067621035,112.34714674,-109.76049040000001,109.6448593,-4.212684155,13.25124264,-2.584499121,-1.7362381219999998,-0.854501545,-0.6820948720000001,-11.09275246,2.6957204339999996,-1.783382535,-0.7724041340000001,-3.54473114,3.41459775,-6.340066433,-0.761312366,-5.281386375,-1.028994083,-3.63281846,3.096102715,2015
110,fight_song,0.353924096,2597.720358,2641.874229,5515.467311,0.12042681,117.45383523,-74.39367676,86.12281799,4.767163753999999,8.077079773,2.753705502,4.90289259,8.038887978,-0.919625998,3.3117067810000003,8.955859184,-5.25920248,6.086366653,-2.8832516669999997,2.3537187580000003,2.619717121,7.438683987,2.191278219,7.613134861,-0.45018419600000004,4.700251102,2015
111,trap_queen,0.362405419,3407.4726619999997,2852.162393,6877.700598,0.170975099,99.38401442,-92.10044098,48.37014008,-4.9766254430000005,1.280436516,-5.73176384,5.378141403,-13.91825581,2.670469522,-7.15231514,6.858995437999999,0.334536433,4.431600571000001,1.064146161,2.754745722,-0.414307624,5.622976303,-5.9834308620000005,1.577783585,-0.8219152690000001,4.663397312,2015
112,sugar,0.350446552,2425.682546,2548.424593,5259.13442,0.103359079,117.45383523,-81.88449097,85.40040588,8.772819519,27.62519646,4.107960224,7.683133125,-5.592325687000001,2.0933249,-4.9708995819999995,2.133928299,-3.322288752,2.068421125,-0.7222621440000001,-1.847660303,-5.266994953,-1.464934945,-9.073670387,1.821220279,-3.371263266,0.342437714,2015
113,love_like_you_do,0.32549759699999997,2062.4325710000003,2234.222515,4306.580283,0.09065006,95.703125,-128.7552185,101.60144809999998,-2.400346041,18.71749496,-0.7266132240000001,2.591291904,-0.719121158,-1.2979743479999999,-2.591309547,1.917447686,-7.692250252000001,-0.7681361440000001,-6.599968433,0.96156019,-4.687226772,3.245820522,-1.154426217,1.588546276,-3.7005908489999997,-1.521116853,2015
